Time	Type	Set	L Dia X [px]	L Dia Y [px]
887197157	SMP	1	75.86	68.72
887217115	SMP	1	75.08	69.21
887237136	SMP	1	74.93	68.39
887257091	SMP	1	75.03	70.27
887277117	SMP	1	75.79	68.71
887297075	SMP	1	77.40	68.41
887317099	SMP	1	75.87	67.87
887337055	SMP	1	76.33	68.52
887357079	SMP	1	75.63	69.39
887377037	SMP	1	74.71	68.69
887397060	SMP	1	76.70	69.33
887417018	SMP	1	75.41	68.70
887437040	SMP	1	76.76	68.78
887457005	SMP	1	75.66	68.49
887477020	SMP	1	75.33	68.70
887496976	SMP	1	75.82	68.73
887516995	SMP	1	75.51	68.66
887536961	SMP	1	75.85	69.59
887556982	SMP	1	75.80	68.56
887576936	SMP	1	75.78	68.83
887596963	SMP	1	75.50	68.63
887616920	SMP	1	75.91	69.50
887636943	SMP	1	75.61	69.51
887656901	SMP	1	75.51	68.62
887676922	SMP	1	76.27	68.69
887696881	SMP	1	75.71	68.52
887716903	SMP	1	75.61	67.58
887736858	SMP	1	74.41	68.42
887756877	SMP	1	75.56	66.81
887776841	SMP	1	75.67	68.51
887796861	SMP	1	74.76	69.28
887816825	SMP	1	76.36	68.29
887836845	SMP	1	74.99	66.66
887856803	SMP	1	75.90	67.68
887876826	SMP	1	74.73	67.60
887896783	SMP	1	75.55	66.76
887916806	SMP	1	75.41	69.21
887936764	SMP	1	75.91	68.20
887956784	SMP	1	74.90	66.54
887976741	SMP	1	75.54	67.49
887996767	SMP	1	75.96	67.70
888016724	SMP	1	75.59	67.48
888036744	SMP	1	75.33	66.53
888056706	SMP	1	75.63	67.60
888076728	SMP	1	74.86	68.44
888096687	SMP	1	76.43	67.51
888116707	SMP	1	74.87	68.23
888136671	SMP	1	75.30	68.56
888156689	SMP	1	75.51	68.53
888176644	SMP	1	75.66	67.72
888196669	SMP	1	74.97	68.24
888216628	SMP	1	74.88	68.64
888236647	SMP	1	73.56	67.54
888256604	SMP	1	73.89	67.41
888276630	SMP	1	74.92	68.61
888296588	SMP	1	75.18	67.63
888316613	SMP	1	74.77	67.38
888336567	SMP	1	74.98	68.62
888356591	SMP	1	75.62	68.49
888376550	SMP	1	75.09	68.49
888396570	SMP	1	74.66	68.43
888416528	SMP	1	76.06	68.56
888436550	SMP	1	75.63	68.47
888456510	SMP	1	75.10	68.64
888476536	SMP	1	74.48	68.65
888496489	SMP	1	76.78	69.42
888516514	SMP	1	76.76	68.68
888536467	SMP	1	76.29	69.45
888556493	SMP	1	75.16	68.42
888576447	SMP	1	76.04	68.70
888596474	SMP	1	76.83	69.35
888616433	SMP	1	76.54	68.50
888636452	SMP	1	75.90	69.26
888656412	SMP	1	76.16	68.68
888676435	SMP	1	76.50	70.43
888696392	SMP	1	76.73	69.37
888716413	SMP	1	75.00	69.19
888736374	SMP	1	74.08	68.57
888756394	SMP	1	74.98	69.41
888776352	SMP	1	76.63	68.54
888796373	SMP	1	75.78	67.78
888816335	SMP	1	76.11	67.54
888836357	SMP	1	76.48	68.53
888856314	SMP	1	76.08	69.30
888876337	SMP	1	76.43	68.79
888896297	SMP	1	75.84	67.79
888916318	SMP	1	75.72	68.47
888936273	SMP	1	75.69	68.45
888956299	SMP	1	75.86	67.57
888976257	SMP	1	74.75	67.56
888996278	SMP	1	76.66	68.56
889016234	SMP	1	76.55	67.69
889036256	SMP	1	75.82	66.82
889056216	SMP	1	76.76	67.67
889076237	SMP	1	74.71	68.63
889096198	SMP	1	75.57	67.61
889116219	SMP	1	75.27	66.80
889136177	SMP	1	74.51	67.71
889156202	SMP	1	75.84	68.30
889176159	SMP	1	75.93	67.59
889196181	SMP	1	75.56	68.48
889216139	SMP	1	74.90	67.70
889236159	SMP	1	73.98	68.57
889256116	SMP	1	76.04	67.33
889276139	SMP	1	75.92	67.63
889296095	SMP	1	76.46	67.65
889316121	SMP	1	74.52	66.84
889336079	SMP	1	76.73	69.47
889356104	SMP	1	76.81	68.55
889376057	SMP	1	76.56	68.63
889396083	SMP	1	75.84	68.53
889416034	SMP	1	77.43	68.54
889436063	SMP	1	75.35	68.49
889456023	SMP	1	75.75	67.77
889476039	SMP	1	75.03	68.54
889496003	SMP	1	76.52	68.53
889516020	SMP	1	75.84	67.81
889535984	SMP	1	75.51	67.53
889555999	SMP	1	75.79	69.32
889575964	SMP	1	75.81	68.37
889595986	SMP	1	75.28	67.57
889615940	SMP	1	74.85	67.63
889635965	SMP	1	74.98	67.71
889655924	SMP	1	75.68	68.38
889675946	SMP	1	74.86	68.27
889695898	SMP	1	76.49	68.13
889715927	SMP	1	75.75	68.47
889735885	SMP	1	75.75	67.66
889755903	SMP	1	74.94	67.70
889775867	SMP	1	75.98	68.29
889795889	SMP	1	74.83	67.35
889815847	SMP	1	74.41	67.50
889835868	SMP	1	75.42	63.73
889855828	SMP	1	74.58	61.40
889875849	SMP	1	75.47	57.22
889895809	SMP	1	76.63	53.29
889915831	SMP	1	76.66	52.28
889935787	SMP	1	77.45	50.63
889955807	SMP	1	77.30	50.57
889975766	SMP	1	75.96	50.46
889995791	SMP	1	76.61	48.32
890015746	SMP	1	76.78	47.64
890035773	SMP	1	76.91	47.32
890055728	SMP	1	77.29	45.46
890075750	SMP	1	74.45	43.31
890095709	SMP	1	75.64	42.39
890115728	SMP	1	76.49	41.78
890135698	SMP	1	76.19	43.53
890155712	SMP	1	71.19	34.08
890175668	SMP	1	0.00	0.00
890195687	SMP	1	0.00	0.00
890215651	SMP	1	0.00	0.00
890235669	SMP	1	0.00	0.00
890255627	SMP	1	0.00	0.00
890275652	SMP	1	0.00	0.00
890295612	SMP	1	0.00	0.00
890315633	SMP	1	62.80	30.38
890335590	SMP	1	71.80	42.10
890355615	SMP	1	73.68	48.58
890375572	SMP	1	75.60	55.37
890395592	SMP	1	75.82	59.42
890415551	SMP	1	77.92	62.70
890435574	SMP	1	76.62	64.76
890455532	SMP	1	75.90	66.49
890475554	SMP	1	77.54	65.70
890495511	SMP	1	76.45	67.47
890515542	SMP	1	77.08	67.50
890535488	SMP	1	77.46	66.58
890555516	SMP	1	75.05	68.24
890575476	SMP	1	75.74	67.54
890595497	SMP	1	75.55	67.43
890615455	SMP	1	75.62	66.53
890635476	SMP	1	76.81	67.44
890655435	SMP	1	74.92	66.69
890675454	SMP	1	77.28	66.67
890695416	SMP	1	76.61	66.73
890715440	SMP	1	75.75	67.33
890735394	SMP	1	76.61	68.42
890755414	SMP	1	75.98	68.35
890775378	SMP	1	75.91	68.21
890795396	SMP	1	75.69	67.69
890815361	SMP	1	74.78	67.52
890835379	SMP	1	75.52	67.56
890855337	SMP	1	76.63	66.56
890875362	SMP	1	74.85	67.58
890895318	SMP	1	74.65	67.44
890915340	SMP	1	75.55	67.36
890935302	SMP	1	74.79	67.53
890955318	SMP	1	74.91	68.44
890975280	SMP	1	75.12	66.56
890995303	SMP	1	74.98	67.59
891015256	SMP	1	74.72	66.77
891035277	SMP	1	74.79	67.47
891055242	SMP	1	75.09	68.41
891075264	SMP	1	74.83	68.35
891095222	SMP	1	76.17	67.52
891115244	SMP	1	74.93	68.29
891135200	SMP	1	74.95	68.51
891155223	SMP	1	74.90	67.73
891175180	SMP	1	74.97	68.35
891195200	SMP	1	74.79	67.64
891215164	SMP	1	74.47	68.40
891235186	SMP	1	75.84	67.56
891255142	SMP	1	75.72	66.73
891275165	SMP	1	74.66	68.23
891295123	SMP	1	75.06	68.25
891315146	SMP	1	74.88	68.32
891335104	SMP	1	75.73	67.54
891355127	SMP	1	74.84	68.54
891375084	SMP	1	74.87	67.62
891395107	SMP	1	75.98	67.51
891415064	SMP	1	75.70	66.71
891435087	SMP	1	75.49	66.56
891455040	SMP	1	74.68	66.61
891475068	SMP	1	74.30	67.47
891495037	SMP	1	74.80	67.39
891515043	SMP	1	75.14	67.46
891535007	SMP	1	74.68	66.73
891555024	SMP	1	75.30	66.37
891574986	SMP	1	75.45	67.42
891595009	SMP	1	74.71	66.59
891614967	SMP	1	74.74	65.69
891634987	SMP	1	75.74	65.41
891654948	SMP	1	74.61	67.39
891674970	SMP	1	74.76	67.47
891694925	SMP	1	74.69	67.44
891714949	SMP	1	75.82	67.37
891734909	SMP	1	75.37	67.33
891754932	SMP	1	75.39	66.57
891774888	SMP	1	74.84	67.57
891794911	SMP	1	75.68	67.57
891814869	SMP	1	74.89	67.43
891834894	SMP	1	75.57	67.51
891854851	SMP	1	75.83	66.60
891874873	SMP	1	74.73	67.46
891894832	SMP	1	75.49	66.64
891914850	SMP	1	75.49	66.54
891934811	SMP	1	75.38	67.49
891954831	SMP	1	74.72	67.47
891974788	SMP	1	74.75	66.64
891994815	SMP	1	75.74	67.59
892014772	SMP	1	75.58	66.75
892034795	SMP	1	74.83	66.51
892054752	SMP	1	75.68	66.67
892074775	SMP	1	75.58	67.52
892094733	SMP	1	75.34	67.54
892114753	SMP	1	75.85	66.63
892134710	SMP	1	75.16	66.65
892154736	SMP	1	74.88	67.47
892174690	SMP	1	76.33	67.57
892194710	SMP	1	75.73	67.55
892214674	SMP	1	75.79	67.38
892234696	SMP	1	76.59	67.49
892254653	SMP	1	74.89	66.59
892274675	SMP	1	75.83	67.34
892294636	SMP	1	76.39	65.65
892314657	SMP	1	75.74	66.53
892334614	SMP	1	75.43	67.47
892354634	SMP	1	75.68	66.31
892374593	SMP	1	74.53	66.40
892394619	SMP	1	75.36	66.59
892414576	SMP	1	76.38	65.55
892434597	SMP	1	76.61	66.70
892454553	SMP	1	74.72	66.69
892474574	SMP	1	75.53	66.35
892494538	SMP	1	75.71	65.61
892514570	SMP	1	75.62	67.35
892534518	SMP	1	74.96	67.42
892554539	SMP	1	75.42	67.39
892574498	SMP	1	76.58	67.33
892594521	SMP	1	76.31	66.67
892614476	SMP	1	74.71	67.50
892634501	SMP	1	75.79	67.50
892654459	SMP	1	75.35	66.75
892674481	SMP	1	76.56	66.80
892694438	SMP	1	75.80	67.46
892714463	SMP	1	75.68	66.67
892734415	SMP	1	75.72	66.70
892754441	SMP	1	74.90	67.44
892774402	SMP	1	74.99	66.66
892794423	SMP	1	75.77	66.55
892814377	SMP	1	76.63	66.73
892834401	SMP	1	75.65	67.48
892854363	SMP	1	75.85	66.72
892874379	SMP	1	75.94	66.54
892894344	SMP	1	76.72	67.41
892914364	SMP	1	75.67	67.34
892934322	SMP	1	76.59	67.28
892954341	SMP	1	75.74	66.71
892974299	SMP	1	75.82	66.62
892994324	SMP	1	74.76	67.51
893014279	SMP	1	76.34	67.47
893034306	SMP	1	75.80	65.55
893054263	SMP	1	74.79	66.53
893074287	SMP	1	76.07	67.44
893094246	SMP	1	75.70	67.45
893114266	SMP	1	75.55	67.44
893134225	SMP	1	76.46	67.46
893154248	SMP	1	75.64	66.61
893174202	SMP	1	75.68	67.28
893194238	SMP	1	75.57	66.63
893214187	SMP	1	75.63	67.44
893234210	SMP	1	76.27	66.67
893254164	SMP	1	75.46	67.47
893274190	SMP	1	75.38	66.55
893294145	SMP	1	75.93	66.58
893314167	SMP	1	76.41	67.51
893334123	SMP	1	75.60	66.58
893354151	SMP	1	74.87	66.52
893374105	SMP	1	76.88	66.58
893394131	SMP	1	75.65	66.57
893414087	SMP	1	75.67	68.25
893434111	SMP	1	75.75	65.59
893454067	SMP	1	76.39	66.44
893474087	SMP	1	76.57	66.41
893494050	SMP	1	75.82	66.47
893514069	SMP	1	75.92	66.63
893534027	SMP	1	75.78	66.58
