Time	Type	Set	L Dia X [px]	L Dia Y [px]
8223915199	SMP	1	76,74	72,59
8223935159	SMP	1	76,57	72,55
8223955179	SMP	1	75,70	73,34
8223975138	SMP	1	76,37	73,35
8223995161	SMP	1	76,45	73,43
8224015118	SMP	1	76,02	70,66
8224035140	SMP	1	74,00	73,96
8224055107	SMP	1	77,39	73,48
8224075121	SMP	1	78,50	71,54
8224095081	SMP	1	72,78	67,01
8224115102	SMP	1	0,00	0,00
8224135060	SMP	1	0,00	0,00
8224155084	SMP	1	0,00	0,00
8224175042	SMP	1	0,00	0,00
8224195062	SMP	1	0,00	0,00
8224215023	SMP	1	66,66	42,22
8224235042	SMP	1	74,38	57,25
8224255001	SMP	1	75,25	64,56
8224275025	SMP	1	76,12	70,37
8224294982	SMP	1	79,34	74,20
8224315003	SMP	1	77,29	73,57
8224334962	SMP	1	80,83	73,60
8224354985	SMP	1	78,90	74,63
8224374942	SMP	1	79,88	74,39
8224394965	SMP	1	77,19	74,28
8224414922	SMP	1	79,40	75,30
8224434946	SMP	1	78,12	73,57
8224454904	SMP	1	79,01	74,24
8224474926	SMP	1	77,48	74,47
8224494886	SMP	1	76,76	74,20
8224514906	SMP	1	76,70	73,29
8224534864	SMP	1	76,97	72,68
8224554887	SMP	1	77,90	72,59
8224574850	SMP	1	75,75	74,26
8224594867	SMP	1	76,25	73,30
8224614824	SMP	1	76,00	72,50
8224634848	SMP	1	77,56	72,48
8224654805	SMP	1	76,69	73,45
8224674828	SMP	1	76,79	72,67
8224694786	SMP	1	78,58	71,71
8224714808	SMP	1	76,85	74,32
8224734776	SMP	1	76,71	72,37
8224754787	SMP	1	75,70	72,30
8224774748	SMP	1	75,88	72,44
8224794768	SMP	1	76,77	72,47
8224814727	SMP	1	77,09	72,48
8224834747	SMP	1	75,01	73,14
8224854706	SMP	1	75,98	71,44
8224874730	SMP	1	76,62	71,38
8224894689	SMP	1	75,01	72,44
8224914710	SMP	1	74,83	73,30
8224934670	SMP	1	75,61	72,18
8224954690	SMP	1	76,04	71,53
8224974649	SMP	1	75,45	71,54
8224994671	SMP	1	75,86	72,33
8225014629	SMP	1	75,09	72,34
8225034651	SMP	1	75,65	71,47
8225054609	SMP	1	75,54	72,54
8225074638	SMP	1	75,34	72,09
8225094588	SMP	1	75,46	70,62
8225114611	SMP	1	75,82	71,27
8225134568	SMP	1	75,49	72,04
8225154591	SMP	1	74,83	71,33
8225174548	SMP	1	75,44	71,54
8225194572	SMP	1	75,86	72,56
8225214531	SMP	1	74,28	71,37
8225234553	SMP	1	74,90	71,25
8225254512	SMP	1	74,61	72,47
8225274534	SMP	1	75,52	71,55
8225294489	SMP	1	75,15	71,43
8225314513	SMP	1	74,73	71,44
8225334472	SMP	1	76,34	72,32
8225354495	SMP	1	74,64	70,62
8225374453	SMP	1	76,04	72,34
8225394474	SMP	1	75,49	72,45
8225414430	SMP	1	76,16	71,68
8225434456	SMP	1	76,19	72,23
8225454413	SMP	1	75,70	72,11
8225474435	SMP	1	75,27	71,78
8225494394	SMP	1	75,40	73,33
8225514415	SMP	1	75,46	71,30
8225534375	SMP	1	77,67	72,62
8225554395	SMP	1	75,15	72,36
8225574353	SMP	1	76,02	71,73
8225594378	SMP	1	74,63	72,27
8225614335	SMP	1	75,89	71,70
8225634354	SMP	1	76,37	72,61
8225654314	SMP	1	77,29	71,57
8225674337	SMP	1	73,66	71,41
8225694295	SMP	1	75,62	72,51
8225714318	SMP	1	75,30	70,71
8225734277	SMP	1	75,95	71,49
8225754305	SMP	1	75,56	71,46
8225774256	SMP	1	75,61	72,38
8225794281	SMP	1	75,02	71,62
8225814238	SMP	1	75,55	72,42
8225834258	SMP	1	75,34	70,33
8225854217	SMP	1	75,48	70,77
8225874238	SMP	1	74,66	72,19
8225894197	SMP	1	76,03	72,38
8225914219	SMP	1	74,98	71,08
8225934177	SMP	1	76,16	71,49
8225954200	SMP	1	74,82	72,19
8225974157	SMP	1	76,45	72,38
8225994181	SMP	1	75,63	72,25
8226014138	SMP	1	75,54	73,38
8226034161	SMP	1	74,92	70,63
8226054128	SMP	1	75,53	71,39
8226074142	SMP	1	74,29	71,46
8226094103	SMP	1	74,85	71,52
8226114122	SMP	1	75,81	70,67
8226134081	SMP	1	74,94	71,54
8226154103	SMP	1	74,90	72,17
8226174063	SMP	1	73,34	72,34
8226194082	SMP	1	75,05	71,71
8226214043	SMP	1	75,81	71,24
8226234063	SMP	1	75,66	71,53
8226254023	SMP	1	75,48	72,40
8226274043	SMP	1	74,32	71,33
8226294004	SMP	1	76,94	71,45
8226314025	SMP	1	75,09	72,41
8226333983	SMP	1	75,32	72,31
8226354005	SMP	1	77,10	71,58
8226373964	SMP	1	75,60	72,34
8226393988	SMP	1	74,64	71,49
8226413942	SMP	1	76,01	72,49
8226433967	SMP	1	74,93	71,51
8226453925	SMP	1	76,24	70,69
8226473947	SMP	1	75,19	72,41
8226493905	SMP	1	76,49	73,31
8226513925	SMP	1	73,08	71,39
8226533885	SMP	1	76,05	72,58
8226553907	SMP	1	73,64	72,58
8226573864	SMP	1	73,65	72,96
8226593887	SMP	1	73,36	71,97
8226613844	SMP	1	74,84	71,21
8226633867	SMP	1	73,68	71,37
8226653824	SMP	1	75,02	71,26
8226673848	SMP	1	75,44	72,37
8226693807	SMP	1	74,25	72,16
8226713828	SMP	1	76,42	72,04
8226733793	SMP	1	73,31	73,14
8226753808	SMP	1	73,36	71,31
8226773766	SMP	1	74,25	73,32
8226793788	SMP	1	73,62	72,32
8226813747	SMP	1	73,36	72,38
8226833769	SMP	1	74,14	72,27
8226853728	SMP	1	74,53	72,24
8226873750	SMP	1	75,84	71,49
8226893709	SMP	1	75,68	72,17
8226913729	SMP	1	74,60	71,54
8226933686	SMP	1	75,25	71,53
8226953711	SMP	1	75,28	72,43
8226973670	SMP	1	78,61	71,55
8226993692	SMP	1	76,62	70,44
8227013649	SMP	1	77,21	72,38
8227033670	SMP	1	76,62	74,01
8227053630	SMP	1	75,43	72,50
8227073657	SMP	1	73,74	71,58
8227093610	SMP	1	74,18	72,17
8227113634	SMP	1	75,80	71,51
8227133590	SMP	1	73,77	71,37
8227153613	SMP	1	74,95	71,65
8227173571	SMP	1	74,49	71,54
8227193594	SMP	1	74,37	71,33
8227213551	SMP	1	75,55	71,35
8227233574	SMP	1	74,49	70,49
8227253533	SMP	1	74,41	72,01
8227273554	SMP	1	73,55	72,19
8227293513	SMP	1	74,35	72,27
8227313535	SMP	1	75,17	71,48
8227333492	SMP	1	74,50	71,37
8227353515	SMP	1	74,88	72,44
8227373474	SMP	1	72,63	72,39
8227393495	SMP	1	72,43	71,67
8227413454	SMP	1	75,27	72,01
8227433474	SMP	1	73,04	72,24
